chrom	start	end
CH464491.1	4195592	4195610
CH464491.1	4196300	4196316
CH464491.1	4196436	4196452
CH464491.1	4196543	4196561
CH464491.1	4196999	4197019
CH464491.1	4197237	4197253
CH464491.1	4198161	4198181
CH464491.1	4199134	4199150
CH464491.1	4199166	4199184
CH464491.1	4199213	4199229
CH464491.1	4199544	4199560
CH464491.1	4202303	4202321
CH464491.1	4202723	4202739
CH464491.1	4204585	4204603
CH464491.1	4204625	4204641
CH464491.1	4205172	4205188
CH464491.1	4205401	4205417
CH464491.1	4205547	4205563
CH464491.1	4205664	4205680
CH464491.1	4208635	4208651
CH464491.1	4208916	4208932
CH464491.1	4209031	4209051
CH464491.1	4209096	4209112
CH464491.1	4209143	4209161
CH464491.1	4209368	4209384
CH464491.1	4209877	4209893
CH464491.1	4210138	4210158
CH464491.1	4210351	4210367
CH464491.1	4210646	4210662
CH464491.1	4211809	4211825
CH464491.1	4211956	4211972
CH464491.1	4213072	4213088
CH464491.1	4213192	4213208
CH464491.1	4213285	4213301
CH464491.1	4213394	4213410
CH464491.1	4213412	4213428
CH464491.1	4213936	4213954
CH464491.1	4214110	4214126
CH464491.1	4214172	4214188
CH464491.1	4214922	4214938
CH464491.1	4215187	4215203
CH464491.1	4217182	4217198
CH464491.1	4218136	4218152
CH464491.1	4219171	4219187
CH464491.1	4220117	4220141
CH464491.1	4220223	4220239
CH464491.1	4220472	4220488
CH464491.1	4220726	4220742
CH464491.1	4221019	4221035
CH464491.1	4222144	4222168
CH464491.1	4223796	4223812
CH464491.1	4223854	4223874
CH464491.1	4224600	4224618
CH464491.1	4227899	4227919
CH464491.1	4227932	4227948
CH464491.1	4231010	4231026
CH464491.1	4232299	4232315
CH464491.1	4232660	4232676
CH464491.1	4232980	4232996
CH464491.1	4234362	4234380
CH464491.1	4235124	4235140
CH464491.1	4236085	4236101
CH464491.1	4236648	4236664
CH464491.1	4237644	4237660
CH464491.1	4238287	4238303
CH464491.1	4238991	4239007
CH464491.1	4239413	4239429
CH464491.1	4241934	4241950
CH464491.1	4242315	4242331
CH464491.1	4242552	4242568
CH464491.1	4243461	4243477
CH464491.1	4244609	4244625
CH464491.1	4244718	4244734
CH464491.1	4245815	4245831
CH464491.1	4246192	4246208
CH464491.1	4246343	4246359
CH464491.1	4248261	4248277
CH464491.1	4250561	4250577
CH464491.1	4250713	4250729
CH464491.1	4253063	4253079
CH464491.1	4254258	4254274
CH464491.1	4255265	4255281
CH464491.1	4256124	4256140
CH464491.1	4258919	4258939
CH464491.1	4259067	4259083
CH464491.1	4259100	4259116
CH464491.1	4259297	4259313
CH464491.1	4259477	4259493
CH464491.1	4259549	4259565
CH464491.1	4263994	4264010
CH464491.1	4264520	4264536
CH464491.1	4265833	4265849
CH464491.1	4266101	4266117
CH464491.1	4267180	4267196
CH464491.1	4267244	4267268
CH464491.1	4269771	4269787
CH464491.1	4270822	4270838
CH464491.1	4270926	4270942
CH464491.1	4271505	4271521
CH464491.1	4271620	4271636
CH464491.1	4271824	4271840
CH464491.1	4275104	4275120
CH464491.1	4276333	4276349
CH464491.1	4276820	4276836
CH464491.1	4277783	4277799
CH464491.1	4278144	4278160
CH464491.1	4278682	4278698
CH464491.1	4279383	4279399
CH464491.1	4280544	4280562
CH464491.1	4281064	4281080
CH464491.1	4281292	4281308
CH464491.1	4281769	4281785
CH464491.1	4283240	4283256
CH464491.1	4283382	4283398
CH464491.1	4284727	4284743
CH464491.1	4287025	4287041
CH464491.1	4287796	4287812
CH464491.1	4289129	4289145
CH464491.1	4294802	4294818
CH464491.1	4296073	4296089
CH464491.1	4300188	4300204
CH464491.1	4300358	4300374
CH464491.1	4300428	4300444
CH464491.1	4302141	4302159
CH464491.1	4303764	4303780
CH464491.1	4304346	4304362
CH464491.1	4304477	4304493
CH464491.1	4305056	4305076
CH464491.1	4305257	4305273
CH464491.1	4307389	4307405
CH464491.1	4308097	4308113
CH464491.1	4308178	4308194
CH464491.1	4308433	4308449
CH464491.1	4311037	4311053
CH464491.1	4313826	4313844
CH464491.1	4314249	4314267
CH464491.1	4315823	4315839
CH464491.1	4316546	4316562
CH464491.1	4316812	4316830
CH464491.1	4319130	4319146
CH464491.1	4319520	4319536
CH464491.1	4320270	4320286
CH464491.1	4322576	4322592
CH464491.1	4323441	4323457
CH464491.1	4323683	4323699
CH464491.1	4323918	4323936
CH464491.1	4324946	4324962
CH464491.1	4325401	4325417
CH464491.1	4326234	4326250
CH464491.1	4327002	4327018
CH464491.1	4327680	4327696
CH464491.1	4327804	4327820
CH464491.1	4330218	4330234
CH464491.1	4330241	4330257
CH464491.1	4331638	4331654
CH464491.1	4334312	4334330
CH464491.1	4336376	4336392
CH464491.1	4337010	4337026
CH464491.1	4337262	4337278
CH464491.1	4338692	4338708
CH464491.1	4338908	4338924
CH464491.1	4338956	4338972
CH464491.1	4339038	4339056
CH464491.1	4339759	4339777
CH464491.1	4340510	4340526
CH464491.1	4341404	4341420
CH464491.1	4341775	4341791
CH464491.1	4342795	4342811
CH464491.1	4342881	4342903
CH464491.1	4342981	4342997
CH464491.1	4343977	4343993
CH464491.1	4344027	4344043
CH464491.1	4344725	4344747
CH464491.1	4345817	4345833
CH464491.1	4345847	4345863
CH464491.1	4345882	4345898
CH464491.1	4353808	4353824
CH464491.1	4354274	4354290
CH464491.1	4355461	4355477
CH464491.1	4355945	4355961
CH464491.1	4355980	4355996
CH464491.1	4356229	4356247
CH464491.1	4357598	4357614
CH464491.1	4358235	4358251
CH464491.1	4360622	4360638
CH464491.1	4362676	4362700
CH464491.1	4364488	4364504
CH464491.1	4364579	4364595
CH464491.1	4364924	4364940
CH464491.1	4365559	4365575
CH464491.1	4367475	4367491
CH464491.1	4367868	4367884
CH464491.1	4368675	4368691
CH464491.1	4369459	4369475
CH464491.1	4372121	4372137
CH464491.1	4373917	4373933
CH464491.1	4374960	4374976
CH464491.1	4374993	4375009
CH464491.1	4375656	4375672
CH464491.1	4377366	4377382
CH464491.1	4377621	4377637
CH464491.1	4378756	4378772
CH464491.1	4379386	4379402
CH464491.1	4380129	4380145
CH464491.1	4381003	4381019
CH464491.1	4381884	4381900
CH464491.1	4382283	4382301
CH464491.1	4382976	4382992
CH464491.1	4383218	4383234
CH464491.1	4383972	4383994
CH464491.1	4384184	4384200
CH464491.1	4384371	4384387
CH464491.1	4385011	4385027
CH464491.1	4387731	4387747
CH464491.1	4388779	4388795
CH464491.1	4388816	4388832
CH464491.1	4389392	4389408
CH464491.1	4390500	4390516
CH464491.1	4391045	4391061
CH464491.1	4391561	4391577
CH464491.1	4391580	4391598
CH464491.1	4393273	4393289
CH464491.1	4394560	4394576
CH464491.1	4397318	4397334
CH464491.1	4397870	4397886
CH464491.1	4397932	4397948
CH464491.1	4399858	4399882
CH464491.1	4401050	4401066
CH464491.1	4401607	4401623
CH464491.1	4401651	4401667
CH464491.1	4402018	4402034
CH464491.1	4402737	4402753
CH464491.1	4402923	4402939
CH464491.1	4403559	4403575
CH464491.1	4404411	4404427
CH464491.1	4406623	4406639
CH464491.1	4406758	4406774
CH464491.1	4407266	4407282
CH464491.1	4407365	4407385
CH464491.1	4407696	4407712
CH464491.1	4407787	4407803
CH464491.1	4407859	4407877
CH464491.1	4408566	4408582
CH464491.1	4408908	4408924
CH464491.1	4409011	4409027
CH464491.1	4409306	4409322
CH464491.1	4409323	4409339
CH464491.1	4409427	4409443
CH464491.1	4409870	4409886
CH464491.1	4409967	4409985
CH464491.1	4410069	4410085
CH464491.1	4410534	4410552
CH464491.1	4411055	4411071
CH464491.1	4411188	4411204
CH464491.1	4411697	4411721
CH464491.1	4415548	4415564
CH464491.1	4419569	4419587
CH464491.1	4419903	4419919
CH464491.1	4421074	4421090
CH464491.1	4421652	4421668
CH464491.1	4423282	4423298
CH464491.1	4423454	4423472
CH464491.1	4423591	4423607
CH464491.1	4425329	4425345
CH464491.1	4427566	4427582
CH464491.1	4427885	4427903
CH464491.1	4429707	4429723
CH464491.1	4429968	4429984
CH464491.1	4431313	4431329
CH464491.1	4431673	4431691
CH464491.1	4431963	4431985
CH464491.1	4433490	4433508
CH464491.1	4433644	4433660
CH464491.1	4433852	4433868
CH464491.1	4434337	4434355
CH464491.1	4436326	4436342
CH464491.1	4437463	4437479
CH464491.1	4437784	4437800
CH464491.1	4438127	4438143
CH464491.1	4439846	4439862
CH464491.1	4440086	4440102
CH464491.1	4443494	4443510
CH464491.1	4444278	4444294
CH464491.1	4444655	4444671
CH464491.1	4444773	4444791
CH464491.1	4445394	4445410
CH464491.1	4447282	4447298
CH464491.1	4448997	4449013
CH464491.1	4449708	4449724
CH464491.1	4449772	4449788
CH464491.1	4450339	4450355
CH464491.1	4450753	4450777
CH464491.1	4450778	4450794
CH464491.1	4451001	4451025
CH464491.1	4451337	4451353
CH464491.1	4452326	4452342
CH464491.1	4452378	4452394
CH464491.1	4452689	4452705
CH464491.1	4452841	4452857
CH464491.1	4452996	4453014
CH464491.1	4454641	4454657
CH464491.1	4456951	4456967
CH464491.1	4458119	4458135
CH464491.1	4458162	4458178
CH464491.1	4458669	4458685
CH464491.1	4459865	4459881
CH464491.1	4460051	4460067
CH464491.1	4460975	4460991
CH464491.1	4462202	4462218
CH464491.1	4462808	4462824
CH464491.1	4464009	4464025
CH464491.1	4464505	4464521
CH464491.1	4466241	4466257
CH464491.1	4466437	4466453
CH464491.1	4466483	4466501
CH464491.1	4467097	4467113
CH464491.1	4467645	4467661
CH464491.1	4468504	4468522
CH464491.1	4469252	4469268
CH464491.1	4470032	4470048
CH464491.1	4471523	4471539
CH464491.1	4471709	4471725
CH464491.1	4472543	4472559
CH464491.1	4476685	4476709
CH464491.1	4476937	4476953
CH464491.1	4478112	4478128
CH464491.1	4479332	4479352
CH464491.1	4479770	4479786
CH464491.1	4480501	4480517
CH464491.1	4482044	4482060
CH464491.1	4483875	4483893
CH464491.1	4484641	4484657
CH464491.1	4485547	4485563
CH464491.1	4485619	4485635
CH464491.1	4485725	4485741
CH464491.1	4486373	4486391
CH464491.1	4486875	4486891
CH464491.1	4487031	4487047
CH464491.1	4487557	4487573
CH464491.1	4488334	4488350
CH464491.1	4489083	4489099
CH464491.1	4489275	4489291
CH464491.1	4489910	4489926
CH464491.1	4489997	4490013
CH464491.1	4490206	4490222
CH464491.1	4490469	4490485
CH464491.1	4490928	4490944
CH464491.1	4491114	4491132
CH464491.1	4491196	4491212
CH464491.1	4491491	4491507
CH464491.1	4492329	4492345
CH464491.1	4495897	4495913
CH464491.1	4496166	4496182
CH464491.1	4497142	4497158
CH464491.1	4497345	4497363
CH464491.1	4497743	4497761
CH464491.1	4498786	4498802
CH464491.1	4499034	4499050
CH464491.1	4500023	4500039
CH464491.1	4500654	4500670
CH464491.1	4501165	4501181
CH464491.1	4501316	4501332
CH464491.1	4502226	4502246
CH464491.1	4503915	4503931
CH464491.1	4505211	4505227
CH464491.1	4505569	4505585
CH464491.1	4506086	4506102
CH464491.1	4506575	4506591
CH464491.1	4509399	4509419
CH464491.1	4510124	4510140
CH464491.1	4510580	4510596
CH464491.1	4510879	4510895
CH464491.1	4512892	4512908
CH464491.1	4513004	4513028
CH464491.1	4515203	4515219
CH464491.1	4515939	4515955
CH464491.1	4516675	4516691
CH464491.1	4517411	4517427
CH464491.1	4518147	4518163
CH464491.1	4518883	4518899
CH464491.1	4519619	4519635
CH464491.1	4520355	4520371
CH464491.1	4521091	4521107
CH464491.1	4522434	4522450
CH464491.1	4523111	4523127
CH464491.1	4523518	4523536
CH464491.1	4524004	4524020
CH464491.1	4524136	4524152
CH464491.1	4524197	4524213
CH464491.1	4524290	4524306
CH464491.1	4524342	4524358
CH464491.1	4525081	4525097
CH464491.1	4525786	4525802
CH464491.1	4528073	4528089
CH464491.1	4528229	4528247
CH464491.1	4529125	4529141
CH464491.1	4530717	4530735
CH464491.1	4533184	4533200
CH464491.1	4534829	4534845
CH464491.1	4535264	4535280
CH464491.1	4535391	4535407
CH464491.1	4535526	4535542
CH464491.1	4537310	4537326
CH464491.1	4537340	4537356
CH464491.1	4537900	4537920
CH464491.1	4539342	4539358
CH464491.1	4539544	4539560
CH464491.1	4539614	4539630
CH464491.1	4539665	4539683
CH464491.1	4539724	4539740
CH464491.1	4540477	4540493
CH464491.1	4540983	4540999
CH464491.1	4541649	4541665
CH464491.1	4541960	4541976
CH464491.1	4542320	4542338
CH464491.1	4542508	4542524
CH464491.1	4543742	4543766
CH464491.1	4546535	4546551
CH464491.1	4549030	4549050
CH464491.1	4549322	4549338
CH464491.1	4549753	4549771
CH464491.1	4552017	4552033
CH464491.1	4554298	4554314
CH464491.1	4554357	4554373
CH464491.1	4554896	4554912
CH464491.1	4555287	4555303
CH464491.1	4555368	4555384
CH464491.1	4556237	4556253
CH464491.1	4556267	4556285
CH464491.1	4557119	4557135
CH464491.1	4557277	4557293
CH464491.1	4560309	4560325
CH464491.1	4562396	4562412
CH464491.1	4562783	4562799
CH464491.1	4562875	4562893
CH464491.1	4563366	4563388
CH464491.1	4564212	4564230
CH464491.1	4565101	4565117
CH464491.1	4565511	4565527
CH464491.1	4565664	4565680
CH464491.1	4566087	4566103
CH464491.1	4569938	4569954
CH464491.1	4571430	4571446
CH464491.1	4573785	4573801
CH464491.1	4575228	4575244
CH464491.1	4577110	4577126
CH464491.1	4578236	4578254
CH464491.1	4578994	4579010
CH464491.1	4580041	4580057
CH464491.1	4580285	4580301
CH464491.1	4580460	4580476
CH464491.1	4581778	4581794
CH464491.1	4582227	4582243
CH464491.1	4582714	4582732
CH464491.1	4584783	4584803
CH464491.1	4585905	4585921
CH464491.1	4587589	4587605
CH464491.1	4587943	4587959
CH464491.1	4587989	4588005
CH464491.1	4588083	4588099
CH464491.1	4589570	4589586
CH464491.1	4591318	4591338
CH464491.1	4592440	4592456
CH464491.1	4594124	4594140
CH464491.1	4594478	4594494
CH464491.1	4594524	4594540
CH464491.1	4594618	4594634
CH464491.1	4596105	4596121
CH464491.1	4597189	4597205
CH464491.1	4597500	4597516
CH464491.1	4597538	4597554
CH464491.1	4597791	4597807
CH464491.1	4598005	4598021
CH464491.1	4598276	4598294
CH464491.1	4600209	4600225
CH464491.1	4601006	4601022
CH464491.1	4601707	4601723
CH464491.1	4603058	4603080
CH464491.1	4603658	4603674
CH464491.1	4603780	4603800
CH464491.1	4604330	4604346
CH464491.1	4605300	4605322
CH464491.1	4605566	4605582
CH464491.1	4606619	4606635
CH464491.1	4607276	4607292
CH464491.1	4608073	4608089
CH464491.1	4608774	4608790
CH464491.1	4610132	4610148
CH464491.1	4610722	4610738
CH464491.1	4611775	4611791
CH464491.1	4611854	4611870
CH464491.1	4612672	4612688
CH464491.1	4617576	4617592
CH464491.1	4618929	4618945
CH464491.1	4622031	4622047
CH464491.1	4622841	4622857
CH464491.1	4622982	4622998
CH464491.1	4624883	4624899
CH464491.1	4628231	4628247
CH464491.1	4629221	4629237
CH464491.1	4637614	4637630
CH464491.1	4640814	4640830
CH464491.1	4644843	4644861
CH464491.1	4644907	4644923
CH464491.1	4653311	4653327
CH464491.1	4655655	4655671
CH464491.1	4660931	4660947
CH464491.1	4665101	4665117
CH464491.1	4669493	4669509
CH464491.1	4672028	4672044
CH464491.1	4673433	4673449
CH464491.1	4673921	4673937
CH464491.1	4674030	4674046
CH464491.1	4674094	4674110
CH464491.1	4674203	4674219
CH464491.1	4675103	4675119
CH464491.1	4675933	4675949
CH464491.1	4676216	4676232
CH464491.1	4677592	4677608
CH464491.1	4677979	4677995
CH464491.1	4680830	4680846
CH464491.1	4690453	4690469
CH464491.1	4699746	4699762
CH464491.1	4703881	4703897
CH464491.1	4704401	4704417
CH464491.1	4704480	4704496
CH464491.1	4707904	4707920
CH464491.1	4711389	4711405
CH464491.1	4712822	4712838
CH464491.1	4715219	4715235
CH464491.1	4715355	4715371
CH464491.1	4721988	4722004
CH464491.1	4725963	4725979
CH464491.1	4729675	4729691
CH464491.1	4731878	4731894
CH464491.1	4732019	4732035
CH464491.1	4732565	4732581
CH464491.1	4733156	4733172
CH464491.1	4733737	4733753
CH464491.1	4733781	4733797
CH464491.1	4734645	4734661
CH464491.1	4734761	4734777
CH464491.1	4735056	4735072
CH464491.1	4735151	4735167
CH464491.1	4735703	4735719
CH464491.1	4736448	4736464
CH464491.1	4738191	4738207
CH464491.1	4739707	4739723
CH464491.1	4741238	4741254
CH464491.1	4741812	4741828
CH464491.1	4744379	4744395
CH464491.1	4745665	4745681
CH464491.1	4748755	4748771
CH464491.1	4752194	4752210
CH464491.1	4754478	4754494
CH464491.1	4757971	4757987
CH464491.1	4762486	4762502
CH464491.1	4762662	4762678
CH464491.1	4764236	4764252
CH464491.1	4767527	4767543
CH464491.1	4769603	4769619
CH464491.1	4770187	4770203
CH464491.1	4772067	4772085
CH464491.1	4772560	4772576
CH464491.1	4775203	4775219
CH464491.1	4775372	4775388
CH464491.1	4775489	4775505
CH464491.1	4777119	4777135
CH464491.1	4779712	4779728
CH464491.1	4783798	4783814
CH464491.1	4784007	4784025
CH464491.1	4793125	4793141
CH464491.1	4796009	4796025
CH464491.1	4796698	4796714
CH464491.1	4798595	4798611
CH464491.1	4799209	4799225
CH464491.1	4804510	4804528
CH464491.1	4809192	4809208
CH464491.1	4811373	4811389
CH464491.1	4815652	4815668
CH464491.1	4815690	4815706
CH464491.1	4820247	4820263
CH464491.1	4824733	4824751
CH464491.1	4825541	4825557
CH464491.1	4825611	4825627
CH464491.1	4826306	4826322
CH464491.1	4826614	4826630
CH464491.1	4828128	4828144
CH464491.1	4828344	4828362
CH464491.1	4830076	4830092
CH464491.1	4831306	4831322
CH464491.1	4831948	4831970
CH464491.1	4836206	4836222
CH464491.1	4846650	4846670
CH464491.1	4847054	4847070
CH464491.1	4848435	4848451
CH464491.1	4848827	4848843
CH464491.1	4851736	4851752
CH464491.1	4852255	4852271
CH464491.1	4852671	4852695
CH464491.1	4852696	4852720
CH464491.1	4852721	4852745
CH464491.1	4852746	4852770
CH464491.1	4852771	4852795
CH464491.1	4853326	4853342
CH464491.1	4854075	4854091
CH464491.1	4854304	4854320
CH464491.1	4854531	4854549
CH464491.1	4856816	4856832
CH464491.1	4859963	4859979
CH464491.1	4862598	4862614
CH464491.1	4863533	4863549
CH464491.1	4864382	4864398
CH464491.1	4865668	4865690
CH464491.1	4865893	4865909
CH464491.1	4867053	4867069
CH464491.1	4868238	4868254
CH464491.1	4875105	4875121
CH464491.1	4880858	4880874
CH464491.1	4881424	4881440
CH464491.1	4881444	4881464
CH464491.1	4881876	4881892
CH464491.1	4882479	4882495
CH464491.1	4883135	4883151
CH464491.1	4883750	4883766
CH464491.1	4885146	4885162
CH464491.1	4887537	4887553
CH464491.1	4888133	4888151
CH464491.1	4888234	4888252
CH464491.1	4888348	4888364
CH464491.1	4888588	4888604
CH464491.1	4890706	4890722
CH464491.1	4892431	4892447
CH464491.1	4892479	4892495
CH464491.1	4893867	4893883
CH464491.1	4894482	4894498
CH464491.1	4895135	4895151
CH464491.1	4895738	4895754
CH464491.1	4896166	4896186
CH464491.1	4896756	4896772
CH464491.1	4900798	4900820
CH464491.1	4901270	4901286
CH464491.1	4902003	4902021
CH464491.1	4902349	4902365
CH464491.1	4902425	4902441
CH464491.1	4902720	4902738
CH464491.1	4903551	4903569
CH464491.1	4903883	4903905
CH464491.1	4904352	4904368
CH464491.1	4904534	4904550
CH464491.1	4904677	4904693
CH464491.1	4905255	4905271
CH464491.1	4906192	4906208
CH464491.1	4906578	4906594
CH464491.1	4908236	4908252
CH464491.1	4909061	4909077
CH464491.1	4909479	4909497
CH464491.1	4909961	4909977
CH464491.1	4910070	4910086
CH464491.1	4910134	4910150
CH464491.1	4910249	4910265
CH464491.1	4910729	4910747
CH464491.1	4917609	4917625
CH464491.1	4918989	4919005
CH464491.1	4919272	4919288
CH464491.1	4919389	4919409
CH464491.1	4920097	4920113
CH464491.1	4920816	4920832
CH464491.1	4920997	4921013
CH464491.1	4921106	4921122
CH464491.1	4921170	4921186
CH464491.1	4921279	4921295
CH464491.1	4922196	4922212
CH464491.1	4922442	4922458
CH464491.1	4922845	4922861
CH464491.1	4923254	4923270
CH464491.1	4923704	4923720
CH464491.1	4924814	4924830
CH464491.1	4925776	4925792
CH464491.1	4927006	4927024
CH464491.1	4927368	4927384
CH464491.1	4928244	4928260
CH464491.1	4928297	4928313
CH464491.1	4929122	4929138
CH464491.1	4931514	4931530
CH464491.1	4932110	4932128
CH464491.1	4932211	4932229
CH464491.1	4932565	4932581
CH464491.1	4934167	4934183
CH464491.1	4934685	4934701
CH464491.1	4936402	4936418
CH464491.1	4936448	4936464
CH464491.1	4937840	4937856
CH464491.1	4938455	4938471
CH464491.1	4939714	4939730
CH464491.1	4940142	4940162
CH464491.1	4940732	4940748
CH464491.1	4941716	4941732
CH464491.1	4941967	4941983
CH464491.1	4942729	4942751
CH464491.1	4942806	4942822
CH464491.1	4943044	4943060
CH464491.1	4943131	4943149
CH464491.1	4944082	4944098
CH464491.1	4948591	4948607
CH464491.1	4949202	4949218
CH464491.1	4949877	4949893
CH464491.1	4951242	4951260
CH464491.1	4953279	4953295
CH464491.1	4954271	4954287
CH464491.1	4954564	4954580
CH464491.1	4955515	4955531
CH464491.1	4957090	4957106
CH464491.1	4957667	4957683
CH464491.1	4958282	4958298
CH464491.1	4960098	4960114
CH464491.1	4965524	4965544
CH464491.1	4966586	4966602
CH464491.1	4967007	4967023
CH464491.1	4967143	4967165
CH464491.1	4970650	4970666
CH464491.1	4971599	4971615
CH464491.1	4971688	4971704
CH464491.1	4971926	4971942
CH464491.1	4971997	4972019
CH464491.1	4972681	4972697
CH464491.1	4972770	4972786
CH464491.1	4973021	4973037
CH464491.1	4974005	4974021
CH464491.1	4977693	4977709
CH464491.1	4978712	4978728
CH464491.1	4979298	4979318
CH464491.1	4979730	4979746
CH464491.1	4980333	4980349
CH464491.1	4980986	4981002
